Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Post-demographic dividend,PST,1371.057186,1443.415396,1543.417306,1641.658029,1773.209919,1907.231613,2064.750391,2185.525792,2348.859014,2563.374995,2785.630112,3058.090321,3518.198749,4218.587503,4673.880024,5196.168196,5598.399237,6283.589271,7517.421619,8576.814048,9426.921773,9472.343574,9372.372451,9671.656725,10052.57952,10528.80139,12802.18513,14760.05943,16531.67052,17156.82177,19124.54101,20028.00547,21339.1177,21354.99385,22742.69158,25095.57806,25075.69138,24454.25878,24436.91866,25546.73089,25863.38158,25491.57482,26456.96866,29517.98592,32633.35997,34174.95756,35768.79387,38809.86917,40864.24266,38285.8385,39742.81207,42571.92287,42306.38823,42602.24159,43284.95197,40767.67321,41511.10887,43134.08647,45528.32681,45864.97047,44887.38352,50022.03892,51102.35627,53961.34181,55865.78654
French Polynesia,PYF,,,,,,1838.576381,2171.359782,2150.615719,2440.834528,2206.353436,2228.190516,2516.982608,2678.187471,3425.442529,4273.167458,5149.937622,5302.061386,5573.604511,6848.951004,8016.365244,8438.726824,7645.183913,7416.307369,7477.034649,7511.321791,8002.084272,11913.82675,14061.38737,13952.83828,13682.84129,16293.18233,16414.81327,17554.37379,16469.7752,16806.05925,18850.31492,18475.72533,16423.02143,16759.71417,16532.90223,14978.3241,14640.93601,16004.05833,19582.89364,21764.22032,21984.19362,22330.86767,24888.17813,26592.02628,24434.21976,22494.80671,22831.51853,20846.54575,21955.63293,22258.63214,19166.95948,19690.07757,20826.93125,21925.61604,21582.5892,19966.48385,21982.90389,20738.65,22774.1419,
Qatar,QAT,,,,,,,,,,,2593.822963,2951.769415,3482.877836,4905.342651,13539.5588,13013.68381,15710.32081,16057.72527,16757.09825,21776.63818,28375.48525,29504.94038,24384.59385,19616.03204,19272.26161,16815.04196,13213.20936,13718.79115,14682.02185,15242.50689,16721.62077,15133.49694,16280.29388,14769.71933,14764.87714,15822.50907,17124.79209,20522.8013,17665.44084,20233.68468,27535.18294,25870.79919,27226.65935,31602.47087,41035.50084,53949.67641,62582.44531,65954.34195,80781.40392,60785.73516,77387.32679,103261.5065,108470.3788,103697.0084,95840.63101,68985.2947,61253.63755,63279.85569,71039.84906,66841.30135,51683.50544,71751.88313,88701.46335,80195.87465,76275.90768
Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.758739,1753.192856,1789.644555,1648.48523,1254.312442,1102.103785,1158.056328,1323.032378,1650.049224,1633.010644,1577.33656,1852.554969,1599.906228,1659.929049,1825.192994,2119.855097,2679.40626,3494.990564,4618.003508,5757.531273,8360.337759,10435.15612,8548.454341,8399.537423,9560.675528,8929.953662,9497.674116,10031.77108,8977.017482,9404.540059,10727.9822,12502.26241,12992.03261,13082.30066,14986.78549,15557.88262,18404.27309,20072.40792
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778.019775,3429.649902,3494.063232,3490.452393,3098.802734,2930.670166,2662.104004,2665.779785,2643.929199,2737.572021,1834.861816,1330.757202,1771.594116,2100.352539,2377.529541,2975.123047,4102.364746,5323.455078,6920.199707,9101.239258,11635.28418,8562.824219,10674.99023,14305.33203,15401.85156,15941.44824,14055.47266,9277.713867,8663.158203,10658.91309,11211.8877,11447.70117,10108.32715,12425.0293,15619.61426,14159.3877,14889.01855
Rwanda,RWA,39.37407281,39.2689715,39.23384405,39.2771772,38.9824483,43.4679672,35.36028609,43.96105056,45.99347171,48.86992832,55.24197214,54.37807604,58.39769552,66.91438715,68.94114989,124.109648,134.3784312,152.7442624,179.8765278,213.7657513,234.3928514,254.5692014,246.3855496,250.5689517,259.9066845,271.578979,297.7259818,319.6436633,343.7813258,334.7419634,345.7734951,253.966902,264.0839145,247.0233185,110.9536683,227.9711478,206.0491142,238.7493714,246.1546733,264.7436868,251.8692639,237.3088462,234.0430168,249.012275,269.5404463,324.0168638,356.9950229,426.2341835,528.3263918,564.0390958,593.6249277,651.133678,706.8172687,704.924218,724.9575261,733.9986304,729.519134,758.3009667,771.7735111,810.0514121,778.7014988,829.5448456,975.469324,1027.034468,999.6545614
South Asia,SAS,85.19072066,88.53744014,92.4759784,101.6997303,113.9539936,118.7255826,93.50950908,100.490232,103.2576243,111.4604735,116.6401078,121.4576383,121.825771,142.6341923,167.0318565,172.0846707,160.6996744,181.8976148,201.5260918,220.8683288,261.1807959,267.2070519,268.0484263,281.5910512,270.8822492,290.8365616,302.2155685,330.2638036,344.3914074,338.645008,359.9539731,303.8180568,315.5371313,302.9949945,342.7231117,370.5706939,400.095114,415.0027242,413.705058,437.9362538,440.2536676,446.4189193,462.8988365,532.6615468,606.4780417,686.3381935,769.3877681,967.6979116,958.2755115,1054.435559,1294.027421,1397.006824,1387.182059,1405.856955,1528.490384,1570.541425,1722.907034,1956.067076,1988.366333,2067.059757,1957.203437,2273.720558,2385.083416,2532.375601,2691.645563
Saudi Arabia,SAU,717.796629,760.3117403,812.9262477,811.7382747,840.4803715,904.1183341,960.7447767,1031.603603,1275.707094,1312.738657,1509.439612,1929.309103,2474.386832,3640.083612,10503.42808,10265.64144,13312.51199,14595.37399,14914.15427,19611.56513,27205.64523,28703.35586,22454.48432,17809.55275,15541.13122,12745.41993,10078.28961,9385.984695,9165.496153,9413.581194,11054.7495,11847.16995,11730.26877,10884.86079,10601.91967,10786.4009,11471.5046,11545.3456,9836.057298,10452.18994,11714.56237,10805.31133,10586.05435,11487.22041,13154.4979,15975.74738,17563.61454,18596.15026,22320.4889,17718.39116,22028.39014,27126.74987,28733.43755,27865.4656,27805.48503,23256.15496,22267.72171,23929.29071,29360.0659,29566.79338,24338.83073,31920.76537,38510.22762,36156.84834,35057.22523
Sudan,SDN,99.71311951,105.3131027,111.2134552,109.939209,109.6500778,110.8893738,110.5025711,116.2410355,117.8249359,125.9848862,139.0384827,146.9316101,154.5115814,184.5242004,228.787323,269.6528931,325.1856079,392.3993835,410.0720825,408.8996277,418.3487854,483.8025818,378.9453735,346.2216492,429.9933777,326.402771,400.3335571,471.1572266,553.0786133,814.2675171,1257.1875,1617.556763,252.6100922,312.6939087,439.4208069,462.5852356,294.8269653,373.09375,350.7028809,324.6596069,362.1168823,451.2933044,506.2626343,580.3202515,705.1133423,905.5436401,1132.474609,1444.372192,1527.582397,1178.221802,1305.635986,1332.657227,1019.222107,1138.627808,1275.438354,1292.379639,1033.215942,966.5056763,731.0274658,709.9752808,577.7952271,712.1220093,1046.240845,797.2834473,989.3128662
Senegal,SEN,300.4251152,308.1663838,307.0925651,308.6298492,317.8504266,314.3181464,314.5343441,305.2204811,311.1961468,287.2531488,290.4864253,291.0883574,341.8353523,381.4390072,417.4076003,547.3781487,540.5940071,540.1268492,589.1340453,716.2814365,771.5339696,682.9720702,651.9371233,564.3693363,536.2317654,571.4171661,783.9405247,916.0948415,880.4877551,848.5555481,957.3143374,913.3995758,951.2049601,877.5290034,583.782776,714.9943964,723.4699501,650.7763214,684.5881058,677.5163387,603.2331625,637.2135306,669.4304473,817.8880342,918.1020795,979.8461015,1017.201967,1188.938778,1398.79218,1308.694043,1275.883575,1374.675919,1326.837988,1379.831966,1398.891376,1218.006136,1266.439572,1356.805184,1452.556126,1431.181289,1461.087204,1598.10677,1574.028106,1698.033873,1743.988884
Singapore,SGP,428.0561834,449.1481368,472.0827402,511.2022354,485.530686,516.5319286,566.8039744,626.0294376,708.6014369,812.6774873,925.7978643,1071.41154,1264.375107,1685.459796,2341.705514,2489.911575,2758.94038,2846.335988,3193.905657,3900.533553,4928.139118,5596.585977,6077.634241,6633.236674,7228.317584,7001.766748,6799.930363,7539.029302,8914.441226,10394.539,11861.75616,14502.37999,16136.24054,18290.13011,21552.41004,24914.8507,26232.8661,26375.86537,21829.27378,21796.63739,23852.83895,21699.74149,22159.83737,23730.38401,27608.08001,29961.31728,33768.45282,39432.88602,40008.57205,38926.80544,47236.68308,53891.45703,55547.55531,56967.42579,57564.80231,55645.60686,57005.58872,61236.25127,66881.6067,65952.0379,61410.07926,80056.12882,90299.06946,85412.23035,90674.06663
Solomon Islands,SLB,,,,,,,,153.4507841,166.8880377,165.8573448,,277.1131209,219.5028598,291.2522729,433.443903,371.7188062,401.0774169,434.4098133,500.0582231,657.8583297,767.8506163,785.8309128,755.8856533,686.2641402,664.6964405,586.0223522,505.8218065,514.6693333,567.0229356,538.1017629,648.3252126,665.8331041,763.8579685,828.8699978,1078.041093,1220.179193,1289.330369,1292.239519,1091.890969,1133.622565,953.1719014,911.7919354,756.8902965,895.9892727,986.081904,1144.457585,1255.625891,1390.156966,1525.850924,1554.707237,1685.15499,1924.052773,2066.253523,2161.395736,2164.944239,2045.478895,2082.62989,2143.574652,2278.206339,2223.665026,2063.331015,1996.869768,2005.413993,2076.107688,2149.379573
Sierra Leone,SLE,142.0200184,142.3378678,146.3864746,146.374146,153.4453771,145.6348528,149.3774659,136.1603209,126.3593924,153.6255047,160.2281743,151.8140013,165.3129141,200.7257923,222.2049174,228.3802388,196.3835495,224.3111833,305.4394692,345.8593205,336.3222059,333.916351,379.9666756,285.8643626,305.5701453,235.5105293,131.473041,172.3642148,268.1609796,231.275623,154.7940725,183.686515,163.1975717,184.9516092,218.5072751,208.3519973,224.2587112,199.8800014,156.5181188,155.0208333,143.7437432,358.3157161,388.9951112,413.8176073,417.7499833,462.6333244,580.2679697,631.8899263,705.3590141,652.8458068,685.0396735,761.1463656,937.5044282,1117.471831,1117.758647,964.5759809,844.4164112,779.1860078,845.9145405,844.0495552,845.9829143,886.1929391,860.7745909,757.8486806,873.3885752
El Salvador,SLV,,,,,,274.3332794,282.4463736,288.3742804,290.0965102,293.4165808,308.7988539,315.6653998,328.509448,366.250659,413.4034764,457.2608713,552.9949339,683.9025857,711.8522642,773.0669531,787.1496055,752.0240126,735.3609547,744.8639122,763.1682181,776.4242837,755.4251358,777.2394025,806.3923533,825.1052325,892.1827152,955.8268974,1040.781641,1180.268543,1343.929057,1548.376304,1651.310168,1748.92112,1859.730859,1908.080455,1982.870935,2058.044591,2115.411874,2207.830895,2285.689074,2447.391408,2665.618072,2830.656938,2983.248296,2910.186518,3040.07301,3330.600495,3497.912569,3582.26694,3666.012489,3790.340891,3901.34015,4020.126714,4183.54621,4320.116715,3997.192796,4642.607431,5074.602102,5365.444914,5579.659692
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37852.97262,40126.93314,41931.79515,37600.70774,39035.10343,41790.84327,52529.90937,58232.01762,59877.80058,63270.77808,70124.46344,75902.13205,62428.99433,56543.18982,55601.39297,47945.89917,50807.82891,51260.49383,43146.82404,44359.47977,45192.02798,47950.68806,46627.01224,44426.64634,54168.98283,54264.5705,,
Somalia,SOM,62.73962794,64.92425761,67.17023599,69.49223448,71.88993994,74.35487088,76.48374139,78.67389662,80.84382049,84.14062688,93.08284996,90.42923094,113.692402,119.5621335,137.8915758,177.8061434,199.5835471,111.1831324,117.2553451,108.1949478,101.4993123,116.8845266,129.0139198,118.6443409,122.4932937,130.8328756,131.4148597,140.9698522,145.3413468,166.0423373,145.6035014,105.3713265,109.2049105,188.6031587,210.7937796,210.6732546,237.241441,280.1127242,363.2000135,358.6587808,386.1192744,244.9148425,229.5989183,286.2730252,375.4103262,439.9799078,457.9966622,479.6356281,507.0374433,246.5132517,219.2024539,235.3259456,350.2619467,393.398704,429.4316567,445.5830801,460.9284906,510.9399523,509.5258019,539.8939316,518.1847785,549.1147427,573.1280925,597.4588546,636.9834776
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349.406452,3053.905169,3573.504402,2775.47373,2768.910413,974.7254693,1812.420883,2390.734594,3153.901131,3597.087981,3807.974173,4492.71367,6081.087657,7376.735179,6414.044846,5970.926609,7082.286167,6263.040861,7040.418121,6886.678091,5820.321558,5982.370301,6548.036538,7559.861657,7755.632986,8098.709557,9680.527981,10022.96885,12281.50585,13523.72468
Sub-Saharan Africa (excluding high income),SSA,166.386502,169.3403399,178.9670351,199.4217254,192.6398065,206.9656034,218.7010857,212.7199529,221.7861298,244.6735157,266.2470406,266.0957855,292.3144298,363.9982916,450.9593301,482.7228885,507.5690432,541.2204446,588.9524434,674.2398827,821.4443111,1082.585174,974.8903135,845.1308169,732.3920414,674.673263,611.7419442,666.9619491,683.3223252,675.9044957,773.5160852,806.1100373,710.0289964,702.4840932,704.6671176,876.2320326,953.5919754,978.6299516,956.9286872,661.576808,683.5155127,637.2300828,677.3518225,832.6701113,1009.772733,1168.396549,1340.656595,1506.874424,1656.335842,1531.054622,1772.022782,1940.739227,1951.192903,2014.04143,2035.873262,1747.884166,1536.053591,1630.625959,1708.801086,1705.21463,1544.441121,1700.421999,1772.655354,1614.139025,1506.228537
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.211535,1323.220687,1498.27035,1448.98435,1109.260501,1650.189434,1242.734502,1080.147186,,,,,,,,,
Sub-Saharan Africa,SSF,158.0881263,160.8922012,169.6844134,188.273584,182.6449075,196.0797089,207.1148154,202.0275168,210.5443812,231.4676681,251.6699005,251.8702598,276.3067802,342.6434064,422.6187217,451.1046195,474.4375741,507.0440171,551.5466006,630.9988678,767.0991395,1006.171843,907.7009944,791.194714,686.9641746,637.1168276,580.0230299,630.9623639,645.4431674,638.626406,727.5594107,757.8091002,663.4823344,652.6100348,650.2104207,805.6225584,876.0279259,897.8492118,876.2662827,609.1831521,628.8402666,586.5738872,621.6935933,761.9602328,922.8698923,1067.920606,1225.8319,1379.846718,1521.94071,1414.331256,1627.074967,1779.854731,1800.189174,1860.155121,1886.523988,1635.044226,1452.274201,1542.244649,1612.735532,1617.668881,1480.478642,1621.10097,1696.439993,1580.787928,1516.35448
Small states,SST,,,,,,,,,,,462.4076865,508.194666,580.5724196,717.7548359,1127.750464,1205.055779,1297.268769,1536.424076,1741.918867,2195.331297,3020.373997,2957.449108,2958.171126,2769.627249,2762.727009,2686.70035,2482.879917,2812.463874,2931.992611,2919.819033,3319.457008,3408.228901,3598.354279,3456.594315,3660.454637,4164.785353,4299.275402,4464.715158,4488.037248,4723.523137,4843.337119,4837.130241,5129.728243,6055.638543,6950.246146,7767.220432,8636.715918,10035.95955,10960.81124,9289.989629,9773.346146,10864.48552,10805.94819,11103.71333,11381.99693,10408.66184,10444.27245,11271.79302,12009.78621,11958.5107,10699.29117,12369.06398,13598.1108,14222.96605,15291.69577
Sao Tome and Principe,STP,,,,,,,,,,,479.3732266,470.0472105,511.2258833,676.4806486,682.8419248,693.1506879,585.225492,538.961154,586.8665672,683.1642785,828.6880077,829.8888188,783.4292214,719.5850659,735.1335219,761.4079906,1042.995112,1017.854137,846.6017701,821.3551292,970.0596256,855.1050758,740.4713186,963.7856987,989.5007578,768.7107512,987.0487124,661.6682328,513.5693803,542.692548,529.0893834,518.8805013,568.1025725,663.6962118,726.5608821,844.1691819,861.9707077,878.8857919,1081.868458,1128.280462,1045.209582,1219.801891,1210.792647,1382.575784,1489.676334,1298.109466,1434.870181,1555.794778,1825.599718,1935.293182,2167.220018,2362.588272,2389.737298,2940.933529,3244.828997
Suriname,SUR,377.5793997,394.8077466,409.1056384,424.0255324,434.893752,481.71875,574.8410769,644.0429673,680.5953482,707.6744452,724.4849015,767.9903657,784.951675,857.6907917,1041.084547,1190.019685,1301.865363,1665.943849,1927.906014,2072.287753,2117.870834,2367.768518,2429.923915,2332.697903,2260.63795,2255.977177,2271.047333,2469.067373,2886.429802,1328.570134,941.5917361,1079.725213,968.8952535,1022.445835,1433.542557,1609.825044,1962.884958,2067.598149,2428.58642,1898.180182,1988.221729,1714.648466,2202.340682,2516.10404,2887.772173,3453.428659,5002.657987,5530.176156,6576.085463,7129.576863,7943.604828,7949.888672,8851.240507,9043.192815,9108.189054,8813.617054,5644.206106,6049.521286,6665.741805,6629.667752,4755.392217,5029.848385,6084.438767,5494.074094,7430.702192
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.17517,2726.593055,2959.336449,3143.101431,3820.964275,4882.511582,5247.70081,5172.417575,5560.916178,5651.623275,5421.644844,5712.478028,6554.628084,8675.396337,10650.12901,11641.54103,13167.89547,16110.48173,18744.31923,16586.75278,16899.44868,18469.43543,17516.96911,18312.78051,18770.92899,16442.07609,16636.07691,17645.52987,19573.3717,19406.05897,19735.48583,22132.4483,21334.6011,24673.5483,26147.90284
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9925.14071,7229.311498,7151.152438,7254.588874,8243.898955,10738.08876,10796.73994,10436.72607,11131.56666,11401.49068,10135.72191,10375.62559,11639.12978,14711.67487,17103.82978,17969.70959,19563.00506,23725.1596,27461.97642,24501.78973,23329.84177,24940.62848,22442.14179,23236.96553,24013.06821,20697.27485,21447.83778,23303.07771,25888.04811,25814.16872,25392.06511,29187.36938,28373.83823,32610.11092,34089.35277
Sweden,SWE,2128.388844,2304.497886,2485.494147,2675.103624,2961.062832,3227.916782,3477.937313,3746.247875,3953.12834,4262.974965,4729.40501,5125.329175,6018.459632,7290.714019,8078.278768,10102.75486,10852.64383,11432.15272,12602.3664,14855.7663,17073.24066,15564.01196,13719.2114,12590.09461,13080.18039,13647.20056,17955.15715,21761.21445,24499.40532,25625.31037,30549.66928,31777.0328,32753.8047,24390.1538,26045.81489,30254.29729,33022.56495,30324.45109,30605.62272,30969.10335,29632.77361,27259.48067,29957.93877,37292.42143,42758.20155,43378.61521,46531.60011,53568.56455,55817.43927,46707.86732,52542.82741,60379.77482,57749.82513,60844.27671,59583.714,51197.95293,51820.39725,53300.85873,54181.90698,51773.04646,52653.75659,61174.96802,55296.93715,55567.08901,57723.2345
Eswatini,SWZ,101.5727998,121.7957188,127.0957664,146.3911314,171.6084098,180.9772256,192.74454,182.7733597,190.3865901,245.2339816,254.1611255,301.1191522,315.0284662,463.2516158,536.1610038,567.8848166,520.7996257,562.7115785,609.96065,713.9533051,908.3756018,925.3687125,843.0430069,842.7502034,726.3451186,509.8859515,611.2981582,764.752134,865.2515444,831.8471501,1277.69173,1273.012245,1361.81698,1397.265933,1461.364001,1750.754008,1619.191197,1705.398749,1546.515193,1501.664267,1668.974913,1467.538902,1351.865502,2060.184181,2581.241728,2945.363949,3035.061561,3180.861215,2999.828169,3239.757801,3992.951996,4312.342434,4347.995693,3951.120081,3771.907965,3420.753571,3239.807075,3853.991479,3973.463449,3913.12644,3454.784217,3966.298633,3889.65277,3741.690107,3936.109692
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25528.41262,26403.81437,27317.51789,28149.09979,28529.73247,37134.91242,37839.62838,37308.61478,34701.30585,31708.31101,34861.46953,30150.89984,32548.43669,36476.63008,38077.54449,40027.9176
Seychelles,SYC,288.0581445,270.2796466,287.0447735,308.1952484,332.3049859,328.4848839,337.646229,333.2337988,314.3510707,314.1798586,343.8811885,401.6080221,546.9510953,648.5319637,744.5068983,806.2326443,814.4747745,1044.353113,1376.546513,2030.135903,2478.364703,2557.206655,2440.684174,2426.334608,2487.644992,2754.14571,3368.474095,3871.77852,4392.198649,4689.134508,5642.072897,5654.639757,6520.489505,6978.680754,6974.867706,7180.668327,7004.336039,7746.698513,8209.514443,8243.236101,8063.655006,8153.298637,8864.169195,9070.284608,10827.67164,11802.11183,12782.99389,12669.30267,11265.43763,9747.091805,10934.79495,12110.09375,12337.15547,14821.29215,15188.19022,15333.10517,16566.9946,17480.36519,18440.23405,19141.51187,14041.47541,14982.91115,16836.67219,18262.71158,17858.82264
Syrian Arab Republic,SYR,183.5250697,196.2935616,223.9342091,234.8997476,254.2175271,270.8305848,239.307596,272.9146394,293.330341,363.5548444,335.4513668,392.5150695,448.2377586,458.8300612,706.5795802,903.7134621,976.4892402,951.2403986,1107.783045,1146.361793,1458.239764,1675.797474,1702.680625,1775.832037,1706.219448,1543.76494,1208.160843,997.1281344,897.7087634,809.0440282,978.489617,1000.077987,990.1382512,992.7713675,712.3877166,779.6991002,918.1958574,940.8265898,960.8375049,978.1745317,1138.188485,1186.829135,1183.247345,1220.179077,1368.114823,1533.901665,1718.783472,1937.611386,2429.124771,2462.201936,2730.614771,2952.143494,1897.66115,985.8926692,1060.591059,847.7316319,656.3490586,851.5020053,1098.066864,1109.53926,572.3552898,663.6142457,1051.671496,847.3727234,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18325.74581,17803.94718,18859.18903,21246.0098,24122.30282,28734.28731,29443.8523,31453.82288,24596.8938,23093.84983,23626.72632,22633.95275,22412.20694,24014.26534,25736.10163,26946.41785,25614.83727,31625.61659,31780.52171,20690.91605,27329.28851,31280.5418,35470.21516,37506.77984
Chad,TCD,102.8194705,107.3203805,112.619958,114.7108608,118.5941068,123.5622761,125.7794601,128.2099997,126.8727749,129.175849,125.8820784,131.8164109,150.3698057,162.3718662,159.9989788,207.4762552,203.7131167,215.9354504,252.5113817,222.9147385,228.7704919,193.9715795,176.0837508,167.1809746,182.1758809,202.7109851,203.3544495,213.9317299,263.5446478,246.3553785,290.5990453,302.4872684,290.6482861,220.7299649,173.9288951,203.9648527,216.9125411,201.384077,219.7795309,186.6385311,163.1216637,194.3229533,219.061392,289.0876211,445.8507672,838.0921077,906.8972606,980.4835315,1166.368835,1035.637197,1141.800693,1308.142187,1354.343447,1304.88743,1278.789814,993.9907306,861.8317676,854.4612004,948.6566299,893.3364416,866.9478149,946.3585002,966.0364683,989.058529,1016.088807
East Asia & Pacific (IDA & IBRD countries),TEA,91.38025715,80.55431401,72.5209927,76.466923,86.19444134,98.01030812,104.3454705,98.73979668,97.26058189,106.4461789,115.3719755,120.6271484,134.0204816,164.7131329,182.7015779,201.1940794,201.0718719,228.0882923,217.9012563,248.3541306,282.1727169,296.6386605,306.301092,315.3560135,336.2859704,362.34563,355.3778687,345.1544357,376.5147455,400.2994362,422.0714101,451.2852751,499.1127551,540.4275087,641.9604376,781.7412443,886.7029988,906.4943043,818.7946627,892.2534021,972.835201,1026.651789,1127.253597,1266.110217,1456.969491,1673.193451,1999.86336,2510.425348,3154.171179,3398.532803,4104.805868,4970.507902,5497.157339,6020.72681,6446.137335,6664.487165,6758.740155,7323.510232,8136.368818,8379.406869,8485.420258,10086.47852,10220.3605,10239.67433,10513.97557
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.228509,2254.651925,2377.654664,2315.904045,2138.298408,2110.359377,1898.993372,2114.955239,2173.058806,2239.450797,2164.956163,1878.157181,2043.317439,2079.977516,2339.619184,2877.835243,3720.492948,4656.248513,5627.108284,7238.144357,8939.982906,7063.638911,8268.157719,10016.61627,10406.79156,10953.72599,10297.08536,8004.56642,7653.978071,8560.707099,8890.615966,9034.432091,8456.581747,9987.988644,11410.44153,12106.92409,13257.56545
Togo,TGO,102.2389856,104.8307489,107.7612095,114.6162113,130.0693045,142.685103,159.0959221,163.9448284,164.2569449,174.6532541,159.7781842,174.5696969,198.7610543,234.4180575,315.0979028,338.6057009,331.5956245,406.3423014,420.5070095,443.4614285,549.4334666,451.0478972,372.4948297,335.5324708,304.2963305,312.8672042,422.2772966,482.2895988,516.5362389,491.9993211,575.0945119,549.8080116,564.7173365,414.0139952,328.6009561,419.2203349,452.0684369,448.0010969,461.1582459,445.2914841,409.8898028,396.6926545,445.2386915,538.1653778,560.2663085,551.25985,552.5022713,607.5882245,718.9487864,720.6941688,704.9871642,783.9893805,762.3920476,826.5432595,855.5852849,751.0524051,772.5817871,792.7654872,851.1308069,826.2606541,853.5782203,939.6133738,898.7581544,985.6975126,1043.140929
Thailand,THA,102.8145715,109.7287943,116.1794933,120.6585987,128.6422269,140.8998737,164.5334144,170.6669715,178.8397529,191.4387345,197.0979035,199.662202,215.5820229,278.285063,342.9788976,363.5263502,405.4087341,461.6591416,548.2331132,612.0887602,708.7294501,748.1567261,770.3989532,826.9323021,846.9341684,773.8239237,842.0984362,970.4525225,1164.200962,1341.729784,1559.112093,1765.622674,1971.608799,2245.136887,2517.707326,2864.365157,3054.656908,2473.14097,1847.703793,2033.244905,2005.976945,1889.934325,2089.751831,2347.540013,2641.562687,2867.703834,3331.320435,3918.528174,4309.135093,4135.43987,4973.862888,5373.623283,5725.528028,6018.082447,5801.197892,5688.853354,5833.577156,6413.091825,7099.776501,7605.696578,6985.643939,7057.207548,6909.352818,7195.101309,7345.13569
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.0361287,457.7678259,337.8331455,287.6201238,261.2712545,207.0344573,172.0350887,150.0885502,213.7491456,175.0237647,136.9257164,168.6762854,186.9516383,233.5812485,305.7451586,333.9271509,401.0184033,516.9972106,703.3273759,664.7956557,737.3388832,833.6019782,952.4528197,1028.197043,1081.544029,956.9163109,788.7104817,829.4571476,834.2884046,871.0223729,834.3117155,896.7480534,1052.179495,1178.479901,1341.20229
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.2216781,845.932942,821.0298645,848.1550474,831.9987321,811.3541565,788.4189142,622.1347802,592.2472473,557.8942201,565.022638,590.7912933,545.5190031,633.8354876,756.0349763,935.5408015,1228.948703,1379.230097,1604.016185,1996.593107,2414.96072,3605.503951,3707.978507,4058.53937,5143.619293,6053.874847,6599.645291,7164.145362,5759.497904,5686.98041,5828.481662,6125.051697,6648.034896,6592.60146,7051.202111,8156.35212,8232.65226,8571.607029
Latin America & the Caribbean (IDA & IBRD countries),TLA,355.8462401,383.1213373,390.8592194,412.9418675,446.5610729,466.3915193,499.8853552,495.1845848,517.0987717,562.6864052,598.2792058,648.9145792,711.5939359,932.0493898,1189.532049,1214.084657,1302.177487,1400.033695,1639.789157,1798.262426,2151.055222,2410.912466,2157.558811,1845.090333,1895.445877,1833.079532,1811.7562,1906.404544,2049.984565,2230.301015,2428.561641,2591.125512,2789.463472,3260.454428,3745.775773,3984.634222,4256.723951,4593.929066,4564.441634,4029.371705,4388.927707,4222.975959,3714.37621,3728.728611,4252.839665,5103.971922,5926.883616,6927.884579,7989.38092,7386.601307,9114.952644,10277.04438,10277.50335,10420.25733,10506.58031,8616.957534,8301.805325,9163.648294,8875.743614,8654.947212,7240.296724,8382.42554,9482.776399,10593.11643,10784.31715
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.6210102,189.7946492,235.0647677,264.0669948,283.0580005,302.736982,344.0133276,348.864241,345.5909096,269.9873128,492.4576694,587.8043556,533.9824764,534.9011537,474.4207673,487.4645554,464.6670018,540.1545842,628.1532193,686.5792958,813.0601773,939.0452411,1022.619032,1204.568415,1224.749578,1319.592974,1335.543901,1266.17768,1219.465997,1562.364581,1630.869385,2684.827024,2343.245234,1502.519645,1343.14886
