,year,name,alpha_2,abb,christian,islam,buddhist,judaism,nonrelig,other,pop
3036,1957,North Korea,KP,PRK,0.01999994183777759,0.0,0.039999991383374456,0.0,0.47497381892182966,0.4722797232382959,9284377
3037,1958,North Korea,KP,PRK,0.019999989694764065,0.0,0.03999997938952813,0.0,0.48786769725896184,0.45675917848720166,9703805
3038,1959,North Korea,KP,PRK,0.01999998817192812,0.0,0.03999997634385624,0.0,0.49965521170474453,0.44182008004450507,10145356
3039,1960,North Korea,KP,PRK,0.02,0.0,0.04,0.0,0.51,0.43,10525000
3040,1961,North Korea,KP,PRK,0.019999963072616776,0.0,0.03999992614523355,0.0,0.5183704499693964,0.4216930835934406,10832070
3041,1962,North Korea,KP,PRK,0.019999938864501618,0.0,0.03999996763414792,0.0,0.5252824055452054,0.41490379160562857,11122834
3042,1963,North Korea,KP,PRK,0.01999997897256814,0.0,0.03999995794513628,0.0,0.5320970605227314,0.4081754830307749,11413662
3043,1964,North Korea,KP,PRK,0.019999953928558724,0.0,0.03999999317460129,0.0,0.5399980735312148,0.40023788220846357,11720927
3044,1965,North Korea,KP,PRK,0.02,0.0,0.04,0.0,0.55,0.39,12061000
3045,1966,North Korea,KP,PRK,0.019999988758547818,0.0,0.039999977517095636,0.0,0.5651079617022995,0.3743383502060839,12453907
3046,1967,North Korea,KP,PRK,0.019999953464852,0.0,0.039999984488284,0.0,0.5850262303117545,0.3537718288623397,12893480
3047,1968,North Korea,KP,PRK,0.02,0.0,0.04,0.0,0.606103033660757,0.3323507876137997,13356800
3048,1969,North Korea,KP,PRK,0.01999993198729436,0.0,0.03999993632853089,0.0,0.625275677563918,0.31347953219124564,13820947
3049,1970,North Korea,KP,PRK,0.02,0.0,0.04,0.0,0.64,0.3,14263000
3050,1971,North Korea,KP,PRK,0.020071205213539757,0.0,0.040142410427079514,0.0,0.6499010078342341,0.2904384069049988,14693587
3051,1972,North Korea,KP,PRK,0.02020743585358855,0.0,0.04041493780870654,0.0,0.6572756664471876,0.2816670118268195,15128243
3052,1973,North Korea,KP,PRK,0.02030273018401037,0.0,0.04060552467088828,0.0,0.6637716229645088,0.27369010879144945,15551406
3053,1974,North Korea,KP,PRK,0.0202624083305283,0.0,0.04052487936676266,0.0,0.6708859037071112,0.26648244566299745,15947512
3054,1975,North Korea,KP,PRK,0.02,0.0,0.04,0.0,0.68,0.26,16301000
3055,1976,North Korea,KP,PRK,0.019613998172790227,0.0,0.03849151340831817,0.0,0.6912601275434564,0.2525880003190844,16610025
3056,1977,North Korea,KP,PRK,0.019255917957112394,0.0,0.036060604768847045,0.0,0.7035048188639531,0.2432192985696869,16890288
3057,1978,North Korea,KP,PRK,0.018923204313950254,0.0,0.03340292652883634,0.0,0.7161145064296313,0.2327404123669388,17152539
3058,1979,North Korea,KP,PRK,0.01861436254640665,0.0,0.031174676975924093,0.0,0.7284806583083662,0.2219619261232182,17407526
3059,1980,North Korea,KP,PRK,0.018328993546926298,0.0,0.03,0.0,0.74,0.2116710064530737,17666000
3060,1981,North Korea,KP,PRK,0.01838399134860494,0.0,0.029717412606248383,0.0,0.7516293892139188,0.2003251079471749,17924508
3061,1982,North Korea,KP,PRK,0.018880605563180382,0.0,0.029686499883417733,0.0,0.7637807778012398,0.18736855610633052,18176006
3062,1983,North Korea,KP,PRK,0.01950873471284824,0.0,0.029793796747167527,0.0,0.7750873786060007,0.17496914253449053,18425849
3063,1984,North Korea,KP,PRK,0.019974684403573265,0.0,0.02993218088338412,0.0,0.7842423046486412,0.16519181510920536,18679394
3064,1985,North Korea,KP,PRK,0.02,0.0,0.03,0.0,0.79,0.16,18942000
3065,1986,North Korea,KP,PRK,0.019548031379911283,1.1555332684534369e-05,0.029999985946217004,0.0,0.7924736682856451,0.15873144100359834,19211909
3066,1987,North Korea,KP,PRK,0.01887126899421709,3.874603462561195e-05,0.029999951246711398,0.0,0.793046652021863,0.15901629206606943,19485865
3067,1988,North Korea,KP,PRK,0.01813004677248126,7.067346959940486e-05,0.029999951940017096,0.0,0.7924003507872858,0.16020233758697908,19766965
3068,1989,North Korea,KP,PRK,0.017476247998959034,9.701714650935198e-05,0.02999998504360537,0.0,0.791180812341618,0.16167139704192426,20058310
3069,1990,North Korea,KP,PRK,0.01705347934980111,0.00010803909050729263,0.03,0.0,0.79,0.1628384815596916,20363000
3070,1991,North Korea,KP,PRK,0.017369748760432863,0.00010805119160884599,0.02994115440249383,0.0,0.7905193902335259,0.16335333851592293,20684640
3071,1992,North Korea,KP,PRK,0.018454973452376462,0.00010764703512332959,0.02982641047465112,0.0,0.7922357042905978,0.16365079758461554,21022409
3072,1993,North Korea,KP,PRK,0.019754120619727283,0.00010686502012187853,0.029743894516926127,0.0,0.7926103212894022,0.16432059580898223,21372756
3073,1994,North Korea,KP,PRK,0.020747201287531054,0.00010569600705609426,0.029776088277746835,0.0,0.7892695867539206,0.16591433994339075,21732136
3074,1995,North Korea,KP,PRK,0.02094895234647237,0.00010417703760691497,0.03,0.0,0.78,0.1689468706159207,22097000
3075,1996,North Korea,KP,PRK,0.0202650917892036,9.150828824560506e-05,0.03196435099810158,0.0,0.7571674909661082,0.18532283387411388,22533478
3076,1997,North Korea,KP,PRK,0.019162783439696084,6.470116307609203e-05,0.036024097473018185,0.0,0.722196031245411,0.21771559503719948,23044408
3077,1998,North Korea,KP,PRK,0.017992589359388956,3.442223907825913e-05,0.040587177103992435,0.0,0.6856054568003237,0.2537599815462801,23531299
3078,1999,North Korea,KP,PRK,0.017059542069963417,1.0001816647952668e-05,0.044255611448087706,0.0,0.6565240573612136,0.2826076485272911,23895659
3079,2000,North Korea,KP,PRK,0.0166396272723491,0.0,0.04575897499896003,0.0,0.6431999667207454,0.2944014310079454,24039000
3080,2001,North Korea,KP,PRK,0.01659347211559991,0.0,0.045758964270863324,0.0,0.6414623599915769,0.29440140401592935,24009984
3081,2002,North Korea,KP,PRK,0.01658754647715915,0.0,0.04575897071408498,0.0,0.6412395212322132,0.29440145505629056,23940792
3082,2003,North Korea,KP,PRK,0.016604725719551107,0.0,0.04575892707448942,0.0,0.641888485505701,0.29440144875926977,23858208
3083,2004,North Korea,KP,PRK,0.01662788406212346,0.0,0.045758933450631166,0.0,0.6427615585276836,0.294401500255412,23789016
3084,2005,North Korea,KP,PRK,0.0166395202020202,0.0,0.045758964646464645,0.0,0.6432,0.29440151515151514,23760000
3085,2006,North Korea,KP,PRK,0.016639488385887538,0.0,0.04575896084646264,0.0,0.6431999907864535,0.2944014759159913,23791056
3086,2007,North Korea,KP,PRK,0.016639502106891885,0.0,0.04575895535317299,0.0,0.6431999880729722,0.2944015125883539,23878539
3087,2008,North Korea,KP,PRK,0.01663951297588849,0.0,0.045758952181242846,0.0,0.6432000034646566,0.294401489735705,24013924
3088,2009,North Korea,KP,PRK,0.01663951760579597,0.0,0.04575892146583266,0.0,0.6431999891519513,0.29440148909312214,24188682
3089,2010,North Korea,KP,PRK,0.01663955102932293,0.0,0.04575894980005155,0.0,0.6431999982946828,0.29440150087594275,24394288
3090,1950,South Korea,KR,ROK,0.09,0.0,0.14,0.0,0.0005469862946406641,0.7694530137053593,20357000
3091,1951,South Korea,KR,ROK,0.0899624360750048,7.494367468528065e-06,0.14432961462492994,0.0,0.0007818143736286042,0.7681619872750539,20415332
3092,1952,South Korea,KR,ROK,0.08988821113020579,1.4921254174670437e-05,0.1484173895698392,0.0,0.001010319578269949,0.7647295865335049,20574678
3093,1953,South Korea,KR,ROK,0.08983422047663228,2.2151153803629397e-05,0.1523312743972015,0.0,0.0012307584675187925,0.7598377190135269,20811557
3094,1954,South Korea,KR,ROK,0.08985465696228265,2.9143480224371626e-05,0.15615834908581877,0.0,0.0014424838016745892,0.7541576847092452,21102490
3095,1955,South Korea,KR,ROK,0.09,3.5894324122479465e-05,0.16,0.0,0.0016461445108289768,0.7483179611650486,21424000
3096,1956,South Korea,KR,ROK,0.09153646569097265,4.2117340097201524e-05,0.16345707715435334,0.0,0.0018314647684567252,0.7423467151512472,21891221
3097,1957,South Korea,KR,ROK,0.09510162808619792,4.766457112362449e-05,0.1660755920229885,0.0,0.0019898629506256617,0.7361023112045542,22574419
3098,1958,South Korea,KR,ROK,0.09983215872380757,5.2602754348644045e-05,0.16794592573705652,0.0,0.0021274606649005256,0.7298271644557971,23382806
3099,1959,South Korea,KR,ROK,0.10499064708253204,5.7129657408635066e-05,0.1692049186323424,0.0,0.0022526999954923708,0.7236425473288666,24225596
3100,1960,South Korea,KR,ROK,0.11,6.149048456740764e-05,0.17,0.0,0.0023748600671677595,0.7175636494482648,25012000
3101,1961,South Korea,KR,ROK,0.11506206180922973,6.567921533262832e-05,0.17028756193742267,0.0,0.0024945672879677036,0.711965451878245,25746349
3102,1962,South Korea,KR,ROK,0.12064533397158014,6.965094870632328e-05,0.17010630358073828,0.0,0.0026067952900103173,0.7068040482867943,26489230
3103,1963,South Korea,KR,ROK,0.12669204305933165,7.340025987877905e-05,0.1697004461590184,0.0,0.0027127252624233704,0.7014498222017317,27234236
3104,1964,South Korea,KR,ROK,0.1331555028798789,7.69616801253092e-05,0.16928824315429788,0.0,0.0028134087479156807,0.6953349461327221,27974961
3105,1965,South Korea,KR,ROK,0.14,8.036927364570632e-05,0.16906518028218082,0.0,0.002910015676711374,0.6879444347674621,28705000
3106,1966,South Korea,KR,ROK,0.14734770288466098,8.39603345691914e-05,0.16885279534568212,0.0,0.002995865114919306,0.6803215527911731,29430564
3107,1967,South Korea,KR,ROK,0.15532508853443794,8.771039136343466e-05,0.16852575114084856,0.0,0.0030713559350023885,0.6731191891036701,30156062
3108,1968,South Korea,KR,ROK,0.16391902703183497,9.118183546411085e-05,0.1683252961053177,0.0,0.0031472795243463114,0.6653388237646878,30872377
3109,1969,South Korea,KR,ROK,0.17312811575528275,9.385375127552253e-05,0.16847068273931953,0.0,0.00323356739755711,0.6560627448595433,31570395
3110,1970,South Korea,KR,ROK,0.18296333860612263,9.540647002264198e-05,0.16916323935361807,0.0,0.0033393505164231877,0.6444386650538134,32241000
3111,1971,South Korea,KR,ROK,0.19413342541318007,9.595029829290278e-05,0.17062581521639134,0.0,0.003477962619041095,0.6305430570957192,32881607
3112,1972,South Korea,KR,ROK,0.20675302123526682,9.609015172661823e-05,0.17273528661716128,0.0,0.0036459928958959774,0.6154995713256838,33499791
3113,1973,South Korea,KR,ROK,0.2199963163095439,9.603634965571042e-05,0.17518170883766956,0.0,0.003827876938933579,0.6000281335187357,34101671
3114,1974,South Korea,KR,ROK,0.23308847480845546,9.595494147339462e-05,0.17767644172443683,0.0,0.004009094879721533,0.5848074647813802,34693367
3115,1975,South Korea,KR,ROK,0.24529803576996118,9.60290241206315e-05,0.17994886766248122,0.0,0.004175958731328477,0.5704811088121085,35281000
3116,1976,South Korea,KR,ROK,0.25913197129323323,9.608404269901247e-05,0.18200539944361596,0.0,0.004293947352190342,0.5575626227608876,35864436
3117,1977,South Korea,KR,ROK,0.27500263310547113,9.602121983886767e-05,0.18403077377186555,0.0,0.004374440276420366,0.5455127958497757,36439862
3118,1978,South Korea,KR,ROK,0.2892467815425957,9.606065131715636e-05,0.18603332712834666,0.0,0.004470400605881954,0.5334181495292258,37007869
3119,1979,South Korea,KR,ROK,0.2984213867531918,9.635590998441536e-05,0.18802069788828837,0.0,0.004631631622306127,0.5204215970326639,37569050
3120,1980,South Korea,KR,ROK,0.29928129262406883,9.705172594691008e-05,0.19,0.0,0.004905046689749239,0.5057166089602351,38124000
3121,1981,South Korea,KR,ROK,0.2867647482721694,9.841888904334074e-05,0.19185284972319785,3.877812807066223e-07,0.06701351720232661,0.44430396995739496,38681599
3122,1982,South Korea,KR,ROK,0.26339183258437554,0.00010055644460545254,0.1935800239959378,1.3251229395548738e-06,0.21163074674602048,0.32260724462039586,39241642
3123,1983,South Korea,KR,ROK,0.23706064403774474,0.00010331460183391837,0.19536085018442825,2.4377320306227394e-06,0.3799249349427123,0.18494351649228757,39791084
3124,1984,South Korea,KR,ROK,0.2152028663723119,0.00010658065737421573,0.1973672122081657,3.323669557399327e-06,0.5165041276503413,0.07302645214347418,40316884
3125,1985,South Korea,KR,ROK,0.2048480370533745,0.00011027790030877812,0.19976532862814292,3.675930010292604e-06,0.5689446650002451,0.026328015487918445,40806000
3126,1986,South Korea,KR,ROK,0.20556570275589903,0.0001149317507579532,0.20270389973781694,3.5878293845553835e-06,0.5617107138985334,0.025078272861600356,41250568
3127,1987,South Korea,KR,ROK,0.21093514851575454,0.00012082803640567459,0.2060686397336157,3.4323419161723214e-06,0.5533675882656727,0.024083735125358247,41662516
3128,1988,South Korea,KR,ROK,0.21883202195685678,0.0001273464977180939,0.2096326640818371,3.257369340436681e-06,0.5444340723781286,0.023326830245097546,42058479
3129,1989,South Korea,KR,ROK,0.2272097195215255,0.00013390619274097004,0.21317291159454269,3.0620589369087253e-06,0.5354209556101795,0.022792647685575727,42455094
3130,1990,South Korea,KR,ROK,0.23408633278126384,0.00013996127737992488,0.21646919685553664,2.915859945415102e-06,0.5268337260024727,0.022467867223401525,42869000
3131,1991,South Korea,KR,ROK,0.2397317003719352,0.00014444175052780923,0.22002401344102523,2.7475332980833275e-06,0.5181283978646172,0.022290806912895367,43311577
3132,1992,South Korea,KR,ROK,0.2454579274439003,0.00014778861489878295,0.22396721482405935,2.5587146187453535e-06,0.508990249423958,0.02220582766444779,43771978
3133,1993,South Korea,KR,ROK,0.250912713421437,0.0001515367654688789,0.22754984967272535,2.3963743308520308e-06,0.5002283789951912,0.02220903211571142,44233490
3134,1994,South Korea,KR,ROK,0.25576652202655986,0.00015723129323063216,0.23005897057572458,2.2605495539208327e-06,0.4926057312182856,0.022296516464041224,44679401
3135,1995,South Korea,KR,ROK,0.25970917880824074,0.0001663229326059477,0.23081214379171933,2.217639101412636e-06,0.48684529749628547,0.022464839332047102,45093000
3136,1996,South Korea,KR,ROK,0.26271482260795315,0.0002224358577860873,0.23026465007613856,2.198851895868795e-06,0.4824192225919543,0.023633238188278848,45478279
3137,1997,South Korea,KR,ROK,0.26515339138479405,0.00034705507346555236,0.22943505117960883,2.1810902052887905e-06,0.4783167680622787,0.026110572418181908,45848631
3138,1998,South Korea,KR,ROK,0.2673124459053704,0.0005091615751230633,0.22849792313850623,2.1644345142112873e-06,0.47451319919784324,0.029002448494899857,46201444
3139,1999,South Korea,KR,ROK,0.26947059581354366,0.0006788784269086082,0.2276220204514517,2.148961498238765e-06,0.47098432429290304,0.031443798048764446,46534105
3140,2000,South Korea,KR,ROK,0.2718987490393647,0.0008272137306805568,0.22697115959354452,2.1347451114336948e-06,0.46770657928443343,0.03259416360686534,46844000
3141,2001,South Korea,KR,ROK,0.2750081705145551,0.000974415799193424,0.22652463625989291,2.1213850590935144e-06,0.4645626020094523,0.03277037148040474,47139014
3142,2002,South Korea,KR,ROK,0.2785961109602018,0.0011397481686030218,0.22615569696746562,2.108653250824262e-06,0.46152913966905196,0.032859544251712135,47423634
3143,2003,South Korea,KR,ROK,0.28202153124043694,0.0012937892872041112,0.22586573754670408,2.096869235837525e-06,0.4587207805989942,0.032891427927270345,47690146
3144,2004,South Korea,KR,ROK,0.2846597573641471,0.001407945310533788,0.22565601240570815,2.086339444214611e-06,0.45624805357569476,0.03289500106601514,47930839
3145,2005,South Korea,KR,ROK,0.2858985624662429,0.001454152644480452,0.22552791973077402,2.07736092068636e-06,0.45421870455772984,0.03289858323985209,48138000
3146,2006,South Korea,KR,ROK,0.2862002198956904,0.0014564514376942653,0.22545020162692678,2.069528586015496e-06,0.45287951413594607,0.032911506150545826,48320183
3147,2007,South Korea,KR,ROK,0.28639893207153405,0.001457557863912911,0.22539895477788294,2.062338682579287e-06,0.4523264324937463,0.032921896078712536,48488641
3148,2008,South Korea,KR,ROK,0.28644670906426306,0.0014574923323448473,0.22538661674092733,2.05593343726351e-06,0.45244152066952215,0.03292581511644386,48639707
3149,2009,South Korea,KR,ROK,0.2862957882776227,0.0014563341204679994,0.22542549202922346,2.050452827128475e-06,0.45310968087469855,0.032919363994642986,48769715
3150,2010,South Korea,KR,ROK,0.285898537084399,0.0014541381074168799,0.22552791815856776,2.0664961636828646e-06,0.45421870076726345,0.03289863938618926,48875000
3151,1955,Laos,LA,LAO,0.03,0.0018657407407407407,0.6064814814814815,0.0,0.018767489711934156,0.3428852880658436,1944000
3152,1956,Laos,LA,LAO,0.030968391942279398,0.0018475950733424335,0.607897681051514,0.0,0.021026734976471725,0.3385688426136576,2030748
3153,1957,Laos,LA,LAO,0.03132090432044448,0.0018346418994741134,0.6082670534648145,0.0,0.02314212939571305,0.3363294104734493,2113764
3154,1958,Laos,LA,LAO,0.031196142485065265,0.0018255973096268675,0.6072658134442951,0.0,0.025144262320501553,0.3358611068419082,2192707
3155,1959,Laos,LA,LAO,0.030708797904758795,0.0018211626242208012,0.6046017325965174,0.0,0.02705985666228394,0.33692037827607485,2267233
3156,1960,Laos,LA,LAO,0.02995293110825845,0.0018207103123662816,0.6,0.0,0.028912280701754386,0.33931407787762086,2337000
3157,1961,Laos,LA,LAO,0.02840546265305655,0.0018244944629925459,0.5940237392555813,0.0,0.030734817227726485,0.34388804768678677,2400665
3158,1962,Laos,LA,LAO,0.025978546816649985,0.0018320239411572616,0.5876669205609206,0.0,0.032533573211214674,0.3506225424750989,2459029
3159,1963,Laos,LA,LAO,0.02335504342017368,0.0018413811750485098,0.581301094251996,0.0,0.03428205617584375,0.35815718739065433,2514960
3160,1964,Laos,LA,LAO,0.021166891647775642,0.001849628615885883,0.5752920573695994,0.0,0.03594836440483844,0.3652277598298466,2571327
3161,1965,Laos,LA,LAO,0.02,0.001855568225009502,0.57,0.0,0.03749600912200684,0.37064842265298364,2631000
3162,1966,Laos,LA,LAO,0.019483771111212272,0.0018460802808055394,0.5657421831194686,0.0,0.03906413944642018,0.37448004971241045,2701941
3163,1967,Laos,LA,LAO,0.018946364339502746,0.00182473094473405,0.5623273028916792,0.0,0.04065875770218321,0.3775712281226369,2782328
3164,1968,Laos,LA,LAO,0.018469113669234774,0.0018088739707091072,0.5593252277786266,0.0,0.04208026799583127,0.38002819941524496,2860343
3165,1969,Laos,LA,LAO,0.0181179492861569,0.0018155566772406,0.5562969620118106,0.0,0.04317119512805676,0.38198779004791783,2924172
3166,1970,Laos,LA,LAO,0.017949358541525996,0.0018598919648885888,0.5527943956785956,0.0,0.043800135043889264,0.3835962187711006,2962000
3167,1971,Laos,LA,LAO,0.01804448681710453,0.00228140966678528,0.5495112224139436,0.0,0.04411519843161478,0.38485763010010543,2978860
3168,1972,Laos,LA,LAO,0.018374606521212738,0.0032484993290960926,0.547098390767078,0.0,0.04436226670537352,0.38580085056969976,2989996
3169,1973,Laos,LA,LAO,0.018833566029688876,0.004521656433473463,0.5450376654647819,0.0,0.0445556555551517,0.38660029124002426,2998901
3170,1974,Laos,LA,LAO,0.01931526374751543,0.005861942107713643,0.5428316580100636,0.0,0.04470781845958437,0.387422230980924,3009071
3171,1975,Laos,LA,LAO,0.019712962962962963,0.007028439153439154,0.54,0.0,0.04483068783068783,0.38842791005291005,3024000
3172,1976,Laos,LA,LAO,0.019957725306393063,0.00817496734214275,0.5372161720396227,0.0,0.04494016555400198,0.38946382034568094,3046740
3173,1977,Laos,LA,LAO,0.020105969690913612,0.009444333416198316,0.5352044571612407,0.0,0.044994061342835186,0.3903645896802224,3077295
3174,1978,Laos,LA,LAO,0.020237085012131655,0.010585058205298373,0.533579658759659,0.0,0.04492003574158819,0.39126636376858637,3114579
