,year,name,christian,islam,buddhist,judaism,nonrelig,other,pop
385,1987,AUL,13582524000,120193000,99966000,80652000,2226336000,196798000,16299015000
386,1988,AUL,13765890000,132789000,111949000,81378000,2274010000,215216000,16566420000
387,1989,AUL,13932339000,145924000,125021000,82149000,2325182000,229914000,16825750000
388,1990,AUL,14059050000,160000000,140000000,83000000,2385000000,237950000,17065000000
389,1991,AUL,14152800000,175829000,158316000,83992000,2460430000,240804000,17285052000
390,1992,AUL,14235582000,193242000,179918000,85118000,2549752000,242469000,17495187000
391,1993,AUL,14307393000,211171000,203399000,86301000,2645076000,243764000,17695996000
392,1994,AUL,14368233000,228549000,227349000,87462000,2738513000,245511000,17888070000
393,1995,AUL,14418100000,244308000,250361000,88526000,2822174000,248531000,18072000000
394,1996,AUL,14461563000,258804000,273282000,89505000,2888763000,263242000,18238049000
395,1997,AUL,14501657000,272857000,297053000,90456000,2944057000,293434000,18386643000
396,1998,AUL,14536075000,286093000,320399000,91365000,2999773000,329983000,18533613000
397,1999,AUL,14562512000,298138000,342047000,92218000,3067630000,363764000,18694788000
398,2000,AUL,14578660000,308616000,360723000,93000000,3159348000,385653000,18886000000
399,2001,AUL,14588375000,316818000,375891000,93749000,3313723000,396509000,19139693000
400,2002,AUL,14596743000,323264000,388815000,94485000,3546511000,404428000,19453630000
401,2003,AUL,14603296000,329418000,400911000,95162000,3834867000,411136000,19791622000
402,2004,AUL,14607570000,336746000,413598000,95737000,4155945000,418360000,20117475000
403,2005,AUL,14609098000,346715000,428295000,96167000,4486900000,427825000,20395000000
404,2006,AUL,14527913000,362117000,445365000,96501000,4838612000,440261000,20629853000
405,2007,AUL,14307206000,383974000,464125000,96807000,5234085000,455038000,20850205000
406,2008,AUL,13981248000,411087000,484418000,97063000,5668655000,471844000,21053630000
407,2009,AUL,13584312000,442258000,506087000,97246000,6137660000,490367000,21237703000
408,2010,AUL,13150670000,476290000,528977000,97334000,6636435000,510292000,21399999000
409,1955,AUS,6644938000,0,0,10918000,265011000,26133000,6947000000
410,1956,AUS,6656344000,0,0,10857000,265053000,27451000,6958175000
411,1957,AUS,6671586000,0,0,10796000,265178000,29377000,6974965000
412,1958,AUS,6690006000,0,0,10735000,265381000,31795000,6996267000
413,1959,AUS,6710942000,0,0,10674000,265659000,34588000,7020980000
414,1960,AUS,6733738000,0,0,10613000,266009000,37640000,7048000000
415,1961,AUS,6760618000,0,0,10551000,268259000,42226000,7082311000
416,1962,AUS,6793122000,0,0,10490000,273292000,48619000,7126487000
417,1963,AUS,6829557000,0,0,10429000,279683000,55194000,7175808000
418,1964,AUS,6868230000,0,0,10368000,286007000,60330000,7225552000
419,1965,AUS,6907450000,0,0,10307000,290840000,62403000,7271000000
420,1966,AUS,6953265000,1422000,103000,10248000,293917000,56351000,7313527000
421,1967,AUS,7007036000,4986000,350000,10191000,296304000,41920000,7356350000
422,1968,AUS,7060028000,9639000,646000,10134000,298572000,24697000,7397509000
423,1969,AUS,7103512000,14327000,894000,10071000,301290000,10266000,7435046000
424,1970,AUS,7128757000,17995000,1001000,10001000,305031000,4215000,7467000000
425,1971,AUS,7141252000,20395000,1004000,9926000,311045000,4702000,7496893000
426,1972,AUS,7151938000,22287000,1006000,9849000,319786000,6123000,7526950000
427,1973,AUS,7160261000,24129000,1008000,9759000,330620000,8416000,7553260000
428,1974,AUS,7165662000,26379000,1009000,9645000,342914000,11519000,7571913000
429,1975,AUS,7167587000,29497000,1010000,9500000,356035000,15371000,7579000000
430,1976,AUS,7131578000,36062000,904000,9146000,374546000,37043000,7576539000
431,1977,AUS,7045712000,46647000,654000,8544000,399421000,82643000,7570670000
432,1978,AUS,6943228000,58693000,355000,7880000,424640000,135657000,7563667000
433,1979,AUS,6857362000,69643000,105000,7343000,444186000,179574000,7557798000
434,1980,AUS,6821354000,76939000,0,7123000,452039000,197883000,7555338000
435,1981,AUS,6842818000,80687000,131000,7318000,451098000,177803000,7556433000
436,1982,AUS,6894002000,83255000,443000,7783000,448857000,129922000,7559531000
437,1983,AUS,6955093000,85474000,816000,8339000,446181000,72773000,7564348000
438,1984,AUS,7006277000,88174000,1128000,8804000,443940000,24892000,7570598000
439,1985,AUS,7027742000,92185000,1260000,9000000,443000000,4813000,7578000000
440,1986,AUS,6965940000,99774000,1128000,8813000,464378000,52608000,7592195000
441,1987,AUS,6818568000,111629000,816000,8368000,516073000,166583000,7617169000
442,1988,AUS,6642673000,126213000,443000,7836000,579429000,302618000,7650144000
443,1989,AUS,6495301000,141988000,131000,7391000,635788000,416593000,7688346000
444,1990,AUS,6433500000,157415000,0,7205000,666491000,464389000,7729000000
445,1991,AUS,6492091000,172665000,594000,7359000,675517000,425826000,7781357000
446,1992,AUS,6631809000,188864000,2012000,7726000,680922000,333871000,7849648000
447,1993,AUS,6798570000,205909000,3704000,8165000,685165000,224117000,7923560000
448,1994,AUS,6938288000,223695000,5122000,8532000,690705000,132162000,7992781000
449,1995,AUS,6996880000,242116000,5717000,8687000,700000000,93600000,8047000000
450,1996,AUS,6947550000,263608000,5122000,8649000,730863000,127990000,8090513000
451,1997,AUS,6826855000,288325000,3704000,8559000,789585000,210050000,8132164000
452,1998,AUS,6675736000,312734000,2012000,8452000,861336000,308112000,8168459000
453,1999,AUS,6535133000,333304000,594000,8360000,931289000,390509000,8195902000
454,2000,AUS,6445987000,346502000,0,8320000,984616000,425575000,8211000000
455,2001,AUS,6402561000,353710000,0,8316000,1021390000,426202000,8217019000
456,2002,AUS,6369005000,359167000,0,8314000,1053039000,426528000,8220626000
457,2003,AUS,6341089000,363623000,0,8312000,1081759000,426753000,8223424000
458,2004,AUS,6314583000,367829000,0,8310000,1109746000,427077000,8227014000
459,2005,AUS,6285258000,372536000,0,8309000,1139199000,427698000,8233000000
460,2006,AUS,6253112000,377742000,0,8306000,1170115000,435932000,8247070000
461,2007,AUS,6220966000,382949000,0,8304000,1201032000,456875000,8272220000
462,2008,AUS,6188821000,388156000,0,8302000,1231949000,487388000,8306013000
463,2009,AUS,6156676000,393363000,0,8300000,1262866000,524338000,8346009000
464,2010,AUS,6124530000,398571000,0,8298000,1293783000,564588000,8389771000
465,1995,AZE,291437000,6738299000,0,22951000,430898000,3415000,7487000000
466,1996,AZE,276117000,6749590000,0,20146000,442659000,25983000,7506506000
467,1997,AZE,262117000,6781065000,0,17582000,449793000,44320000,7545439000
468,1998,AZE,250278000,6829125000,0,15374000,453457000,57976000,7599319000
469,1999,AZE,241444000,6890170000,0,13641000,454807000,66499000,7663665000
470,2000,AZE,236459000,6960600000,0,12500000,455000000,69441000,7734000000
471,2001,AZE,234138000,7098745000,0,11794000,415480000,64525000,7827388000
472,2002,AZE,232517000,7330159000,0,11252000,321240000,52805000,7954283000
473,2003,AZE,231259000,7602071000,0,10812000,208760000,38815000,8100284000
474,2004,AZE,230032000,7861714000,0,10415000,114520000,27095000,8250990000
475,2005,AZE,228500000,8056320000,0,10000000,75000000,22180000,8392000000
476,2006,AZE,226646000,8196508000,0,9563000,75800000,23047000,8523313000
477,2007,AZE,224682000,8325046000,0,9144000,81400000,25943000,8654531000
478,2008,AZE,222615000,8437381000,0,8742000,96600000,31305000,8785654000
479,2009,AZE,220452000,8528961000,0,8360000,126200000,39572000,8916682000
480,2010,AZE,218199000,8595233000,0,7999000,175000000,51181000,9047614000
481,1970,BAH,6590000,206000000,0,0,0,5410000,218000000
482,1971,BAH,7272000,214623000,0,0,0,2841000,224668000
483,1972,BAH,7954000,223548000,0,0,0,1249000,232564000
484,1973,BAH,8636000,232761000,0,0,0,399000,241526000
485,1974,BAH,9318000,242249000,0,0,0,61000,251392000
486,1975,BAH,10000000,252000000,0,0,0,0,262000000
487,1976,BAH,10791000,262035000,0,17000,0,856000,273906000
488,1977,BAH,11691000,272385000,0,59000,0,3173000,287491000
489,1978,BAH,12537000,283049000,0,110000,0,6573000,302323000
490,1979,BAH,13164000,294024000,0,152000,0,10678000,317969000
491,1980,BAH,13410000,305309000,0,170000,0,15111000,334000000
492,1981,BAH,12015000,316985000,0,152000,0,22432000,351066000
493,1982,BAH,8689000,329078000,0,110000,0,33426000,369544000
494,1983,BAH,4720000,341502000,0,59000,0,45048000,388589000
495,1984,BAH,1394000,354171000,0,17000,0,54254000,407356000
496,1985,BAH,0,367000000,0,0,0,58000000,425000000
497,1986,BAH,2531000,379554000,12000,26000,72000,57004000,441416000
498,1987,BAH,8651000,391902000,42000,88000,246000,54339000,457210000
499,1988,BAH,16151000,404708000,77000,162000,453000,50483000,472596000
500,1989,BAH,22820000,418637000,107000,224000,627000,45919000,487787000
501,1990,BAH,26450000,434354000,120000,250000,700000,41126000,503000000
502,1991,BAH,27521000,456043000,107000,224000,627000,33925000,518946000
503,1992,BAH,28176000,483709000,77000,162000,453000,23621000,535485000
504,1993,BAH,28688000,511746000,42000,88000,246000,12915000,551551000
505,1994,BAH,29335000,534545000,12000,26000,72000,4510000,566078000
506,1995,BAH,30392000,546500000,0,0,0,1108000,578000000
507,1996,BAH,32846000,550051000,0,0,0,1211000,586441000
508,1997,BAH,37084000,552077000,0,0,0,1505000,592569000
509,1998,BAH,42477000,553629000,0,0,0,1962000,598375000
510,1999,BAH,48399000,555757000,0,0,0,2558000,605854000
511,2000,BAH,54220000,559513000,0,0,0,3267000,617000000
512,2001,BAH,60182000,577433000,0,0,0,5322000,644261000
513,2002,BAH,66769000,616305000,0,0,0,9130000,693286000
514,2003,BAH,73712000,668549000,0,0,0,13422000,755862000
515,2004,BAH,80745000,726588000,0,0,0,16929000,823778000
516,2005,BAH,87600000,782844000,0,0,0,18380000,888824000
517,2006,BAH,94276000,838339000,0,0,0,18007000,951493000
518,2007,BAH,100953000,898859000,0,0,0,16824000,1017614000
519,2008,BAH,107630000,963964000,0,0,0,14729000,1086976000
520,2009,BAH,114307000,1033215000,0,0,0,11625000,1159366000
521,2010,BAH,120985000,1106174000,0,0,0,7412000,1234571000
522,1970,BAR,165690000,400000,0,30000,40814000,32066000,239000000
523,1971,BAR,166294000,402000,0,24000,38033000,33539000,239000000
524,1972,BAR,166849000,404000,0,20000,35253000,35555000,239000000
525,1973,BAR,167308000,406000,0,17000,32472000,38018000,239000000
526,1974,BAR,167629000,408000,0,15000,29692000,40831000,239000000
527,1975,BAR,167765000,410000,0,15000,26912000,43898000,239000000
528,1976,BAR,167786000,412000,0,16000,23686000,48396000,239857000
529,1977,BAR,167797000,414000,0,20000,20016000,54552000,241971000
530,1978,BAR,167806000,417000,0,24000,16568000,60839000,244657000
531,1979,BAR,167817000,419000,0,28000,14010000,65730000,247228000
532,1980,BAR,167840000,420000,0,30000,13010000,67700000,249000000
533,1981,BAR,168766000,376000,0,26000,13216000,67025000,250019000
534,1982,BAR,170941000,272000,0,19000,13710000,65415000,250846000
535,1983,BAR,173548000,147000,0,10000,14299000,63494000,251564000
536,1984,BAR,175769000,43000,0,3000,14793000,61884000,252254000
537,1985,BAR,176790000,0,0,0,15000000,61210000,253000000
538,1986,BAR,176900000,82000,10000,3000,14906000,61554000,253765000
539,1987,BAR,176961000,291000,34000,10000,14683000,62374000,254495000
540,1988,BAR,177005000,566000,63000,19000,14416000,63353000,255242000
541,1989,BAR,177064000,848000,88000,26000,14193000,64173000,256060000
542,1990,BAR,177173000,1079000,100000,30000,14100000,64518000,257000000
543,1991,BAR,177684000,1280000,101000,30000,18738000,59916000,258172000
544,1992,BAR,178769000,1495000,102000,30000,29798000,48945000,259576000
545,1993,BAR,180181000,1689000,102000,30000,42999000,35849000,261094000
546,1994,BAR,181674000,1830000,103000,30000,54059000,24878000,262607000
547,1995,BAR,183005000,1885000,104000,31000,58698000,20277000,264000000
548,1996,BAR,184358000,1874000,104000,31000,58372000,20538000,265323000
549,1997,BAR,185898000,1848000,105000,31000,57595000,21198000,266658000
550,1998,BAR,187344000,1818000,106000,31000,56668000,22066000,267932000
551,1999,BAR,188418000,1792000,107000,31000,55891000,22954000,269070000
552,2000,BAR,188838000,1782000,108000,32000,55566000,23674000,270000000
553,2001,BAR,188726000,1800000,109000,31000,55696000,24160000,270662000
554,2002,BAR,188443000,1848000,110000,31000,56029000,24547000,271148000
555,2003,BAR,188060000,1912000,111000,31000,56477000,24936000,271602000
556,2004,BAR,187653000,1980000,112000,31000,56955000,25434000,272171000
557,2005,BAR,187296000,2041000,114000,31000,57375000,26143000,273000000
558,2006,BAR,186987000,2092000,115000,30000,57736000,27575000,274572000
559,2007,BAR,186679000,2144000,116000,30000,58098000,30028000,277136000
560,2008,BAR,186371000,2196000,117000,30000,58460000,33282000,280484000
561,2009,BAR,186063000,2248000,118000,30000,58822000,37118000,284409000
562,2010,BAR,185756000,2300000,120000,30000,59184000,41315000,288705000
563,1945,BEL,8149719000,0,0,19809000,44599000,129873000,8344000000
564,1946,BEL,8237446000,0,0,21018000,58210000,91440000,8408413000
565,1947,BEL,8317932000,0,0,22158000,73214000,56123000,8470319000
566,1948,BEL,8388447000,0,0,23218000,89479000,27039000,8529518000
567,1949,BEL,8446263000,0,0,24186000,106873000,7302000,8585812000
568,1950,BEL,8488651000,0,0,25053000,125265000,31000,8639000000
569,1951,BEL,8517201000,0,0,25811000,146509000,29000,8687693000
570,1952,BEL,8538280000,0,0,26486000,170914000,29000,8732358000
571,1953,BEL,8556324000,0,0,27114000,196024000,28000,8775576000
572,1954,BEL,8575771000,0,0,27729000,219387000,28000,8819929000
573,1955,BEL,8601056000,0,0,28369000,238547000,28000,8868000000
574,1956,BEL,8636219000,0,0,29032000,252907000,29000,8920627000
575,1957,BEL,8679662000,0,0,29695000,264671000,34000,8976335000
576,1958,BEL,8727360000,0,0,30357000,275583000,42000,9034228000
577,1959,BEL,8775288000,0,0,31020000,287388000,52000,9093414000
578,1960,BEL,8819423000,0,0,31684000,301830000,63000,9153000000
579,1961,BEL,8865590000,0,0,32453000,319975000,76000,9215817000
580,1962,BEL,8916540000,0,0,33328000,341267000,95000,9282509000
581,1963,BEL,8963632000,0,0,34151000,365015000,123000,9348892000
582,1964,BEL,8998224000,0,0,34761000,390527000,161000,9410783000
583,1965,BEL,9011675000,0,0,35000000,417112000,213000,9464000000
584,1966,BEL,9006787000,8820000,413000,34821000,450506000,533000,9509197000
585,1967,BEL,8994275000,30073000,1400000,34388000,491477000,1372000,9550292000
586,1968,BEL,8977367000,55944000,2582000,33857000,531879000,2721000,9587987000
587,1969,BEL,8959288000,78619000,3581000,33383000,563566000,4572000,9622988000
588,1970,BEL,8943266000,90284000,4017000,33120000,578394000,6919000,9656000000
589,1971,BEL,8929259000,93268000,4039000,33030000,581453000,24092000,9688674000
590,1972,BEL,8915116000,95367000,4055000,32965000,583544000,62947000,9720883000
591,1973,BEL,8900894000,96958000,4066000,32914000,585082000,112257000,9750653000
592,1974,BEL,8886653000,98423000,4075000,32867000,586481000,160799000,9776016000
593,1975,BEL,8872452000,100142000,4088000,32813000,588157000,197348000,9795000000
594,1976,BEL,8859122000,101860000,4100000,32751000,589815000,225262000,9809514000
595,1977,BEL,8846624000,103325000,4109000,32690000,591178000,253056000,9822459000
596,1978,BEL,8833711000,104917000,4120000,32629000,592689000,277236000,9833346000
597,1979,BEL,8819132000,107015000,4136000,32568000,594789000,294307000,9841689000
598,1980,BEL,8801639000,110000000,4160000,32507000,597920000,300774000,9847000000
599,1981,BEL,8778221000,118403000,4748000,32440000,628031000,274051000,9849828000
600,1982,BEL,8748502000,134545000,6208000,32369000,696881000,210086000,9851568000
601,1983,BEL,8715182000,155485000,8165000,32300000,783623000,133184000,9852993000
602,1984,BEL,8680963000,178283000,10247000,32241000,867407000,67650000,9854879000
603,1985,BEL,8648544000,200000000,12080000,32200000,927388000,37788000,9858000000
604,1986,BEL,8619305000,221675000,13817000,32173000,962674000,34216000,9867643000
605,1987,BEL,8591447000,245393000,15709000,32152000,989871000,31374000,9886493000
606,1988,BEL,8562898000,269773000,17523000,32135000,1014371000,29299000,9911422000
607,1989,BEL,8531589000,293435000,19031000,32118000,1041568000,28028000,9939301000
608,1990,BEL,8495449000,315000000,20000000,32100000,1076855000,27596000,9967000000
609,1991,BEL,8451247000,337082000,20600000,32076000,1131887000,28633000,10000336000
610,1992,BEL,8399012000,360734000,21131000,32050000,1205776000,31627000,10041929000
611,1993,BEL,8341556000,382236000,21555000,32025000,1285096000,36404000,10083854000
612,1994,BEL,8281692000,397867000,21837000,32007000,1356420000,42786000,10118186000
613,1995,BEL,8222233000,403904000,21939000,32000000,1406323000,50601000,10137000000
614,1996,BEL,8152395000,398297000,21841000,32547000,1435420000,83753000,10143453000
615,1997,BEL,8070197000,384929000,21568000,33962000,1456669000,150559000,10147226000
616,1998,BEL,7991656000,368974000,21150000,35904000,1475152000,227453000,10150171000
